t_s,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,v_forward_mps,mean_slip,mean_wheel_torque_nm,power_w,energy_j,contact_count
0.002,-1.6999931860455082,0.0,0.1169613561437718,0.0,-0.0,0.0,0.0034069772458251734,-3.4069772458251735,0.0,0.0,0.0,0
0.05000000000000003,-1.6977854647902133,0.0,0.10444074672583532,0.0,-0.0,0.0,0.08517443114562936,-85.17443114562936,0.0,0.0,0.0,0
0.10000000000000007,-1.6913122080231453,3.8859617436204535e-22,0.06772908330904628,-2.4307865728564017e-17,1.1426979883718078e-16,5.669428598386121e-18,0.1703488622912587,-170.3488622912587,0.0,0.0,0.0,0
0.1500000000000001,-1.680580229698796,-2.7832895477498226e-20,0.0068650097496329235,3.7571814712837543e-16,-4.210161630217894e-16,1.1355385339314833e-16,0.255523293436888,-255.52329343688794,0.0,0.0,0.0,0
0.20000000000000015,-1.6655895298171652,2.1178779570346932e-19,-0.07815147395240475,-2.9052045340380953e-15,3.095388801850982e-15,1.2092749422031318e-16,0.34069772458251735,-340.6977245825174,0.0,0.0,0.0,0
0.25000000000000017,-1.6463401083782534,-3.574972923971252e-20,-0.18732036779706648,6.461054982312088e-16,-4.025629572023825e-15,2.8091286255089976e-16,0.4258721557281459,-425.87215572814506,0.0,0.0,0.0,0
0.3000000000000002,-1.6228319653820595,8.127529762120589e-19,-0.3206416717843521,-1.1962383631361857e-14,-2.1877907702096314e-14,1.7962247755639534e-16,0.511046586873774,-511.0465868737738,0.0,0.0,0.0,0
0.35000000000000026,-1.5950651008285843,5.923660902811395e-18,-0.4781153859142618,-4.508816871666203e-14,-4.541892399065058e-14,1.7261246821940013e-16,0.5962210180194011,-596.2210180194006,0.0,0.0,0.0,0
0.4000000000000003,-1.5630395147178278,6.004999058722602e-18,-0.6597415101867956,-4.6135580492917257e-14,-8.469410607237081e-14,3.1653796297892617e-16,0.6813954491650273,-681.3954491650268,0.0,0.0,0.0,0
0.45000000000000034,-1.5267552070497898,6.88811581704596e-18,-0.8655200446019542,-5.967122050443793e-14,-1.0968039385215535e-13,3.3689326026361123e-16,0.7665698803106533,-766.5698803106502,0.0,0.0,0.0,0
0.5000000000000003,-1.4862121778244706,8.783870032303574e-18,-1.0954509891597366,-4.6851278442568134e-14,-1.0432118089303657e-13,4.0847159873958893e-16,0.851744311456282,-851.7443114562869,0.0,0.0,0.0,0
0.5500000000000004,-1.4414224107856084,9.724799360462435e-18,-1.349534361552948,-6.080923307139065e-14,-0.17165473020854985,3.0921627548453734e-15,0.9202765171044464,-3.2142074844084174,0.028800000000000225,0.559039366833197,0.0071821029825437045,0
0.6000000000000004,-1.3924450951371135,2.6673364581723286e-17,-1.6277712378565663,-2.2365717248198756e-13,-1.3629140219122047,3.5116350406416544e-15,0.881709793037156,-0.3065055696685518,0.00010288484388304431,0.0061718203980505575,0.05953246308706355,0
0.6500000000000005,-1.3392369438746554,2.3718057900507423e-17,-1.9301635986824643,-2.4144073488114583e-13,-2.954662481528642,9.720955154552218e-15,0.7798851488082469,-0.15538540565440903,5.436207040077079e-12,3.2617242240107846e-10,0.059545394681306645,0
0.7000000000000005,-1.2817699128885336,3.137331948810819e-17,-2.2567114526192955,-3.1227926116274686e-13,-4.546424664772391,5.057827347128851e-15,0.6504115850553411,0.03642728139947614,9.547918011776346e-15,5.728750807065699e-13,0.05954539468199747,0
0.7500000000000006,-1.220043915644579,4.309411965835497e-17,-2.607414794033468,-4.3992132818719926e-13,-6.138186848016653,5.938986425891312e-17,0.49330755320083175,0.2691739952579986,1.942890293094024e-14,1.1657341758563691e-12,0.05954539468202191,0
0.8000000000000006,-1.154058866755267,7.323886097358313e-17,-2.982273614940226,-7.317135358994084e-13,-7.72994903126064,-8.397812204281672e-15,0.3086328277026946,0.5427661811811835,1.0574874309554616e-14,6.344924585732635e-13,0.059545394682046345,0
0.8500000000000006,-1.083814681087823,9.294321036575778e-17,-3.3812879049860047,-9.987702337181625e-13,-9.321711214504974,1.4579682333552072e-14,0.0964894438785886,0.8570526757354285,-1.4960255256823984e-14,8.976153154094659e-13,0.05954539468206912,0
0.9000000000000007,-1.0093112738299233,1.1252956769824272e-16,-3.8044576514564246,-1.3559075109799308e-12,-10.913473397749412,3.9457599030510685e-14,-0.1429783495926087,1.2118197771742376,6.217248937900877e-15,3.7303493627404795e-13,0.05954539468209507,0
0.9500000000000007,-0.9305485605551501,1.2999538011753678e-16,-4.251782839286104,-1.6831416036568998e-12,-12.505235580993789,1.1076257591066929e-13,-0.40958418696607746,1.606791388097871,-1.7541523789077473e-14,1.0524914273446854e-12,0.05954539468212611,0
1.0000000000000007,-0.8475264572881499,1.5948593541223053e-16,-4.72326345107028,-2.1168010899928407e-12,-14.096997764238127,2.174606033083387e-13,-0.7030997304600863,2.0416292303113472,5.1889048613418254e-14,3.113342916804772e-12,0.05954539468217237,0
1.0500000000000007,-0.7602448805694412,1.9978624883809767e-16,-5.218899467078251,-2.8189464556272505e-12,-15.68875994748261,3.655099452453277e-13,-1.0232548639059216,2.5159331317124876,3.733124920302089e-15,2.2398749521812367e-13,0.059545394682217895,0
1.1000000000000008,-0.6687037475198256,2.510161977767066e-16,-5.738690865268598,-3.634120036919938e-12,-17.28052213072727,5.512860008539342e-13,-1.3697379348559746,3.0292413849717867,-6.716849298982197e-15,4.0301095793893723e-13,0.059545394682259736,0
1.1500000000000008,-0.5729029759043517,2.8380325882015084e-16,-6.2826376213062,-4.280376991647611e-12,-18.87228431397199,7.480962536514559e-13,-1.742196044936979,3.5810311776844017,-2.3037127760972e-15,1.3822276656583265e-13,0.059545394682302924,0
1.2000000000000008,-0.4728424841957795,3.586165337271373e-16,-6.8507397085810045,-5.498625416755404e-12,-20.464046497216206,1.0545839014516898e-12,-2.140235388185739,4.170719093608614,1.765254609153999e-14,1.059152765492362e-12,0.059545394682350046,0
1.2500000000000009,-0.36852219163750083,4.4317770785506605e-16,-7.442997098228567,-6.848440560449613e-12,-22.0558086804603,1.3974112542091949e-12,-2.563421637056326,4.7976616845278155,-9.908740494779522e-15,5.94524429686783e-13,0.05954539468240828,0
1.300000000000001,-0.2599420183058636,5.106431824568791e-16,-8.059409759152338,-7.989024426942056e-12,-23.647570863704264,1.7388131037077647e-12,-3.011280375735731,5.461156112201041,-4.718447854656915e-15,2.831068712794176e-13,0.05954539468245966,0
1.350000000000001,-0.14710188517185455,6.341813696130943e-16,-8.699977658047656,-9.958137145279388e-12,-25.239333046948467,2.2415543857810678e-12,-3.4832975803594497,6.160440859791988,2.0386470289679437e-14,1.2231882173807163e-12,0.059545394682526474,0
1.400000000000001,-0.03000171416209008,7.187971633214459e-16,-9.36470075942744,-1.1569880870782539e-11,-26.831095230192112,2.864709404451601e-12,-3.9789201456666934,6.894696512098396,-3.472222509515177e-14,2.083333505709251e-12,0.059545394682619636,0
1.450000000000001,0.09135857178092932,8.064664254426065e-16,-10.053579025649597,-1.3262938973376764e-11,-28.422857413436574,3.6264333676707866e-12,-4.4975564575916716,7.663046603839239,-2.0650148258027912e-14,1.239008895481726e-12,0.05954539468269954,0
1.500000000000001,0.21697904863934894,9.225270604024999e-16,-10.766612416946062,-1.5548872809639374e-11,-30.01461959668105,4.630910470275307e-12,-5.038577011231318,8.4645585351571,-2.7394753132625738e-14,1.6436851879576343e-12,0.05954539468278957,0
1.5500000000000012,0.3468597912613199,9.842277250660575e-16,-11.503800891453487,-1.690259115258876e-11,-31.606381779925545,5.458437210449209e-12,-5.60131507359359,9.298244553472186,1.2045919817182948e-14,7.227551890309594e-13,0.05954539468286011,0
1.6000000000000012,0.4810008733032342,1.0649917443063034e-15,-12.265144405245552,-1.881126925847898e-11,-33.19814396317018,6.478058204131742e-12,-6.185067390474529,10.163062800702043,-5.256906021600116e-14,3.1541436129604013e-12,0.05954539468293948,0
