t_s,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,v_forward_mps,mean_slip,mean_wheel_torque_nm,power_w,energy_j,contact_count
0.002,-1.7,0.0,0.11696076000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.05000000000000003,-1.7,8.549115835964398e-21,0.104247,-1.2245706399230317e-16,8.701413216188735e-17,1.3991749850741963e-31,1.0210382618881986e-18,0.0,0.0,0.0,0.0,0
0.10000000000000007,-1.7,2.1372789589910533e-20,0.06696900000000008,-3.1238987182978285e-16,3.7988012315253337e-16,4.070840608553286e-31,7.332558493652952e-18,0.0,0.0,0.0,0.0,4
0.1500000000000001,-1.7004127239311047,-2.083274025076608e-06,0.06498806736420645,0.004791779764545564,-0.0012431314081287612,-0.011124360728737423,-0.009852310633986979,0.013984988909413949,0.0,0.0,0.0,20
0.20000000000000015,-1.7009788436567164,-3.150416696873216e-06,0.0649781037841601,0.007788802326208077,-0.0016029047481397225,-0.029249414571572683,-0.012774807979210986,0.003320405150214749,0.0,0.0,0.0,20
0.25000000000000017,-1.7016988583059727,-9.853241460565266e-07,0.06496354248447624,0.008019929232482416,6.180581663719173e-05,-0.04582127541006529,-0.01603020030692213,-0.012200920847931401,0.0,0.0,0.0,20
0.3000000000000002,-1.702599332891124,-1.3552306010743732e-06,0.06493995447664798,0.002402095988993062,0.0035997339037495304,-0.05033423205294089,-0.019819053103507157,-0.007922503583957184,0.0,0.0,0.0,15
0.35000000000000026,-1.7036821026825608,-6.407163993847158e-07,0.06490924939017652,-0.007840774328039611,0.010768399281041318,-0.05366032979916477,-0.023163026209316387,0.004753080304415715,0.0,0.0,0.0,19
0.4000000000000003,-1.704911989299056,-6.744894879191469e-07,0.06489602443858582,-0.00493779267734639,0.009974991518773428,-0.07224502349537455,-0.026151139450825662,-0.0013288301759413566,0.0,0.0,0.0,13
0.45000000000000034,-1.706321986061835,-1.5688179230395507e-06,0.06487149017712503,-0.007972319354114639,0.0125037164426869,-0.08391279642957414,-0.030209606383704152,-0.003946621274793298,0.0,0.0,0.0,10
