t_s,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,v_forward_mps,mean_slip,mean_wheel_torque_nm,power_w,energy_j,contact_count
0.002,-5.7,7.11160642057462e-38,0.10196076000000001,3.199778772001981e-34,-6.525367971095632e-36,-6.875375384952681e-37,4.1112874890037845e-38,0.0,0.0,0.0,0.0,4
0.05000000000000003,-5.7,-1.546632209824366e-20,0.08924700000000002,2.2153874520481773e-16,-1.56679647545082e-16,-1.2851001150857334e-32,-1.705919486988091e-18,0.0,0.0,0.0,0.0,15
0.10000000000000007,-5.7,-1.0431017491598291e-19,0.0519690000000001,1.559001783243846e-15,-1.5562443616410484e-15,5.2347325507394424e-18,-5.155757780052909e-17,0.0,0.0,0.0,0.0,20
0.1500000000000001,-5.7000618548657345,-8.868520474867248e-06,0.0500000256097831,-0.0006953412262487687,7.776321337070735e-05,-0.0005610285685409001,-0.0015579790099820977,-0.12274809326516148,0.0,0.0,0.0,26
0.20000000000000015,-5.7001539599033935,-1.740547351912877e-05,0.05000156688387155,-0.000124488171775664,0.0005185862032046179,0.057845033190408984,-0.00202823290702106,0.5363444646332389,0.0,0.0,0.0,27
0.25000000000000017,-5.700271615658847,-2.3391505667788587e-05,0.050002507579230235,-0.0020329748112394306,0.0016643931722905366,0.12053089584069986,-0.0025631266768812787,-0.04045720907756817,0.0,0.0,0.0,27
0.3000000000000002,-5.70041873504631,-3.2938431776775075e-05,0.05000379550142944,0.0002896241551583652,-0.00023733177808381943,0.18169322073229385,-0.0032735257395439007,0.29270655948483826,0.0,0.0,0.0,27
0.35000000000000026,-5.700595317875596,-4.078085947846371e-05,0.05000239289668829,-0.0017176254369742957,0.0014604016671591411,0.24457603121259736,-0.003778562118681753,-0.059762745187623985,0.0,0.0,0.0,27
0.4000000000000003,-5.700803728657142,-4.756907396670366e-05,0.05000211233773133,-0.0010728895348011082,0.0010725154189313185,0.3079763675061914,-0.0043824288592795215,-0.09232836093038303,0.0,0.0,0.0,27
0.45000000000000034,-5.701043908984628,-5.6058104898824034e-05,0.04999958770454702,-3.9840162836105126e-05,3.1444844539087405e-05,0.33633345361545963,-0.0052172808286760465,-0.0003356887595742693,0.0,0.0,0.0,28
