rover_id,condition_id,distance_m,mean_speed_mps,mean_slip,max_slip,mean_wheel_torque_nm,peak_wheel_torque_nm,energy_j,mean_pitch_deg,mean_roll_deg,final_pitch_deg,final_roll_deg,max_contact_count,completed,wall_time_s
scout_v01,flat,3.498121230583887,0.5383381395174135,0.0015379176776215374,0.12142214542579115,0.001417333896447746,0.06510954939995196,0.5643818045137384,0.0017375576944357182,0.0023364702310242434,9.749722633953693e-05,0.0016817261849544519,28,True,0.599888100001408
scout_v01,slope_5deg,3.8096613473937673,0.5862821402576265,-1.0088002002934415,85.49978363545242,-0.008814642597297851,0.023536774513457315,5.702933274727693,1.3195384869781916,0.04715979732425737,63.83573991511213,2.409689721757359,26,False,0.6481286999987788
scout_v01,slope_10deg,4.257086745233418,0.655138003267735,-1.8793394927231892,170.34886229125826,-0.018645211382794947,0.02708342106814532,10.83547397529249,3.8793799591847016,9.556514068778823,-51.910357859427215,176.91772309627126,28,False,0.6885387000002083
scout_v01,slope_15deg,5.156304379475963,0.7935217573832495,-2.6702146463818015,253.90148324557205,-0.027531536811269266,0.03938076487601404,16.27997391924355,5.875735781331112,10.736442252692456,21.246531148555388,7.648557022847688,28,True,0.7286538000007567
scout_v01,friction_low,3.4902730835953073,0.5371303606641386,0.00432612959542412,0.28330288143616733,0.0014760054794356655,0.05328000000000017,0.6078419767809206,0.002019822143123198,0.0019174670590233155,-0.0021245626259865378,2.942814487495803e-05,27,True,0.5563642999986769
scout_v01,friction_mid,3.4974696875757427,0.5382378712797797,0.00030922179913198355,0.07282085096948747,0.001428327723238351,0.06524278174557246,0.5639687181808951,0.001346585172754464,0.0014227976090706402,-0.0011947127901202545,0.0006675057685718936,28,True,0.5985441000011633
scout_v01,friction_high,3.498154028468859,0.5383431868989111,0.0010515492644431802,0.15121710580800257,0.0015059854744598907,0.07128000000000018,0.5966263842668458,0.0015425351342512718,0.0015770303446289715,-0.00038436537103420386,-0.0010865130883071263,28,True,0.5687013000024308
scout_v01,obstacle_low,3.447164868022972,0.5304962862454962,0.0070013230487117935,0.3148723867700567,0.003487628977687022,0.068138452854497,1.5790076956400672,0.4018588982536657,0.0341598320200482,0.18574556519782973,-0.023993237891601456,32,True,0.6567033999999694
scout_v01,obstacle_high,1.0661360939336249,0.16407142104242933,0.5108125162630324,6.609131984148063,0.05386296451256724,0.17585438851304508,16.018326954422584,0.25872105022205166,0.030957068305345836,-0.04006623088658118,-0.013247298439930581,28,True,0.6023633000004338
